timestamp,id,x,y,type,cell,simid
1760555224423,15,658.522,546.154,mc,5,1760555221223
1760555224423,16,378.758,469.277,mc,0,1760555221223
1760555224523,2,525.142,246.579,mc,5,1760555221223
1760555224523,3,282.912,215.447,mc,3,1760555221223
1760555224523,4,458.947,362.553,mc,4,1760555221223
1760555224523,5,299.107,263.832,mc,3,1760555221223
1760555224523,6,761.168,334.986,mc,4,1760555221223
1760555224523,7,82.441,362.761,mc,3,1760555221223
1760555224523,8,471.344,702.757,mc,4,1760555221223
1760555224523,9,302.244,508.077,mc,4,1760555221223
1760555224523,10,597.222,715.144,mc,4,1760555221223
1760555224523,11,310.348,505.551,mc,3,1760555221223
1760555224523,12,640.563,389.353,mc,5,1760555221223
1760555224523,13,570.283,328.194,mc,2,1760555221223
1760555224523,14,526.843,452.976,mc,4,1760555221223
1760555224523,15,658.274,545.618,mc,5,1760555221223
1760555224523,16,379.342,469.05,mc,0,1760555221223
